user_index,timestamp,hips_JNT_x,hips_JNT_y,hips_JNT_z,hips_JNT_xR,hips_JNT_yR,hips_JNT_zR,spine_JNT_xR,spine_JNT_yR,spine_JNT_zR,spine1_JNT_xR,spine1_JNT_yR,spine1_JNT_zR,spine2_JNT_xR,spine2_JNT_yR,spine2_JNT_zR,l_shoulder_JNT_xR,l_shoulder_JNT_yR,l_shoulder_JNT_zR,l_arm_JNT_xR,l_arm_JNT_yR,l_arm_JNT_zR,l_forearm_JNT_xR,l_forearm_JNT_yR,l_forearm_JNT_zR,l_hand_JNT_xR,l_hand_JNT_yR,l_hand_JNT_zR,l_handThumb1_JNT_xR,l_handThumb1_JNT_yR,l_handThumb1_JNT_zR,l_handThumb2_JNT_xR,l_handThumb2_JNT_yR,l_handThumb2_JNT_zR,l_handThumb3_JNT_xR,l_handThumb3_JNT_yR,l_handThumb3_JNT_zR,l_handIndex1_JNT_xR,l_handIndex1_JNT_yR,l_handIndex1_JNT_zR,l_handIndex2_JNT_xR,l_handIndex2_JNT_yR,l_handIndex2_JNT_zR,l_handIndex3_JNT_xR,l_handIndex3_JNT_yR,l_handIndex3_JNT_zR,l_handMiddle1_JNT_xR,l_handMiddle1_JNT_yR,l_handMiddle1_JNT_zR,l_handMiddle2_JNT_xR,l_handMiddle2_JNT_yR,l_handMiddle2_JNT_zR,l_handMiddle3_JNT_xR,l_handMiddle3_JNT_yR,l_handMiddle3_JNT_zR,l_handRing1_JNT_xR,l_handRing1_JNT_yR,l_handRing1_JNT_zR,l_handRing2_JNT_xR,l_handRing2_JNT_yR,l_handRing2_JNT_zR,l_handRing3_JNT_xR,l_handRing3_JNT_yR,l_handRing3_JNT_zR,l_handPinky1_JNT_xR,l_handPinky1_JNT_yR,l_handPinky1_JNT_zR,l_handPinky2_JNT_xR,l_handPinky2_JNT_yR,l_handPinky2_JNT_zR,l_handPinky3_JNT_xR,l_handPinky3_JNT_yR,l_handPinky3_JNT_zR,r_shoulder_JNT_xR,r_shoulder_JNT_yR,r_shoulder_JNT_zR,r_arm_JNT_xR,r_arm_JNT_yR,r_arm_JNT_zR,r_forearm_JNT_xR,r_forearm_JNT_yR,r_forearm_JNT_zR,r_hand_JNT_xR,r_hand_JNT_yR,r_hand_JNT_zR,r_handThumb1_JNT_xR,r_handThumb1_JNT_yR,r_handThumb1_JNT_zR,r_handThumb2_JNT_xR,r_handThumb2_JNT_yR,r_handThumb2_JNT_zR,r_handThumb3_JNT_xR,r_handThumb3_JNT_yR,r_handThumb3_JNT_zR,r_handIndex1_JNT_xR,r_handIndex1_JNT_yR,r_handIndex1_JNT_zR,r_handIndex2_JNT_xR,r_handIndex2_JNT_yR,r_handIndex2_JNT_zR,r_handIndex3_JNT_xR,r_handIndex3_JNT_yR,r_handIndex3_JNT_zR,r_handMiddle1_JNT_xR,r_handMiddle1_JNT_yR,r_handMiddle1_JNT_zR,r_handMiddle2_JNT_xR,r_handMiddle2_JNT_yR,r_handMiddle2_JNT_zR,r_handMiddle3_JNT_xR,r_handMiddle3_JNT_yR,r_handMiddle3_JNT_zR,r_handRing1_JNT_xR,r_handRing1_JNT_yR,r_handRing1_JNT_zR,r_handRing2_JNT_xR,r_handRing2_JNT_yR,r_handRing2_JNT_zR,r_handRing3_JNT_xR,r_handRing3_JNT_yR,r_handRing3_JNT_zR,r_handPinky1_JNT_xR,r_handPinky1_JNT_yR,r_handPinky1_JNT_zR,r_handPinky2_JNT_xR,r_handPinky2_JNT_yR,r_handPinky2_JNT_zR,r_handPinky3_JNT_xR,r_handPinky3_JNT_yR,r_handPinky3_JNT_zR,neck_JNT_xR,neck_JNT_yR,neck_JNT_zR,head_JNT_xR,head_JNT_yR,head_JNT_zR,r_upleg_JNT_xR,r_upleg_JNT_yR,r_upleg_JNT_zR,r_leg_JNT_xR,r_leg_JNT_yR,r_leg_JNT_zR,r_foot_JNT_xR,r_foot_JNT_yR,r_foot_JNT_zR,r_toebase_JNT_xR,r_toebase_JNT_yR,r_toebase_JNT_zR,l_upleg_JNT_xR,l_upleg_JNT_yR,l_upleg_JNT_zR,l_leg_JNT_xR,l_leg_JNT_yR,l_leg_JNT_zR,l_foot_JNT_xR,l_foot_JNT_yR,l_foot_JNT_zR,l_toebase_JNT_xR,l_toebase_JNT_yR,l_toebase_JNT_zR,alignment,speed,precision
1.0,0.33333,1.9452,40.0229,1.78994,19.6433,15.734,-43.056,7.05769,-0.00196716,0.0395647,-1.82927,2.03741,-0.908268,-8.53774e-07,4.26887e-07,0.0395647,-3.41509e-06,4.26887e-06,0.0395647,-24.9825,-0.987954,4.45759,14.3398,-0.943227,-7.48743,-8.53774e-07,-2.46493e-14,0.0,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-10.1112,-0.0889939,1.00482,-15.9345,4.70833,0.658488,-20.517,6.00233,1.08713,-13.6499,4.0496,0.484567,-18.6266,3.65509,0.600029,-23.9694,4.64506,0.987536,-15.96,3.1477,0.440574,-21.2441,-2.07516,-0.389667,-27.3214,-2.62793,-0.640411,-18.2071,-1.78964,-0.285305,-23.3008,-4.52334,-0.933763,-29.9976,-5.71019,-1.53132,-19.9611,-3.90589,-0.687562,-3.41509e-06,4.26887e-06,0.0395647,-44.0088,-9.6582,23.6163,-17.8555,-1.40911,8.95221,8.96462e-06,-5.12264e-06,0.0,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,5.26587,0.024182,0.524885,8.28457,2.47518,-0.181308,10.6559,3.17512,-0.296075,7.09989,2.12355,-0.131221,9.69063,1.92817,-0.167859,12.4624,2.47135,-0.271242,8.30542,1.65481,0.111906,11.0599,-1.09899,0.104678,14.2209,-1.40725,0.172458,9.47957,-0.943552,0.0884693,12.1158,-2.40374,0.253338,15.5834,-3.07545,0.420579,10.3834,-2.06444,0.185575,0.430661,-4.13281,-0.326259,-19.9303,-13.4043,-0.813727,-119.243,-41.1949,-114.435,159.624,75.0337,-153.566,1.13213,3.99354,-0.2307,0.513897,-18.3464,3.42721,34.6424,16.2666,14.7263,-4.40329,-7.1161,-2.08348,7.11861,17.5114,1.00871,-5.57826,-25.4774,-19.6081,8.0,9.0,10.0
1.0,0.366663,1.90886,40.1409,2.00389,19.6567,15.6093,-43.3194,6.84706,-0.0019596,0.0,-1.82386,2.03434,-0.841159,8.53774e-07,3.41509e-06,0.0,-4.26887e-06,-1.28066e-06,0.0,-24.4131,-0.88104,4.07134,13.7109,-0.867863,-7.20957,-8.53774e-07,1.70755e-06,0.0,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-10.1181,-0.0891151,1.00638,-15.9454,4.71146,0.660861,-20.5311,6.00625,1.08929,-13.6593,4.05231,0.486179,-18.6394,3.6575,0.600029,-23.9858,4.64804,0.98912,-15.9709,3.14979,0.444113,-21.2586,-2.07651,-0.389667,-27.3401,-2.62959,-0.640411,-18.2196,-1.79082,-0.288035,-23.3168,-4.52626,-0.933763,-30.0182,-5.71372,-1.53286,-19.9748,-3.90844,-0.687562,-4.26887e-06,-1.28066e-06,0.0,-43.7081,-9.56961,23.5776,-17.8813,-1.43835,9.12376,-1.06722e-06,5.76297e-06,0.0,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,5.27414,0.0242579,0.526374,8.29758,2.47904,-0.176939,10.6727,3.18004,-0.298707,7.11104,2.12686,-0.125115,9.70585,1.93117,-0.163129,12.482,2.47516,-0.274112,8.31846,1.65739,0.118694,11.0772,-1.1007,0.0969133,14.2433,-1.40942,0.172458,9.49444,-0.945019,0.0884693,12.1349,-2.40745,0.253338,15.6079,-3.08015,0.420579,10.3997,-2.06764,0.185575,0.8767,-3.87569,-0.654913,-20.4347,-13.5468,-0.863201,-118.823,-40.9622,-114.792,160.192,75.3806,-155.733,0.564509,4.14951,0.505128,0.516088,-18.1996,3.47282,34.3752,16.7559,14.0968,-4.39863,-7.11841,-2.05282,7.19511,16.8522,0.927033,-5.87169,-24.8303,-19.6741,8.0,9.0,10.0
1.0,0.399996,1.82411,40.1635,2.20652,19.6505,15.5387,-43.5459,6.70256,-0.00164123,0.0395647,-1.82668,2.03078,-0.755884,8.53774e-07,-8.53774e-07,0.0,8.53774e-07,-8.53774e-07,0.0,-23.7996,-0.786408,3.7308,13.0657,-0.782505,-6.82497,-1.70755e-06,-5.12264e-06,0.0,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-10.1133,-0.0890311,1.00638,-15.9378,4.70929,0.659676,-20.5213,6.00354,1.08785,-13.6528,4.05043,0.486179,-18.6306,3.65583,0.598723,-23.9744,4.64598,0.986743,-15.9633,3.14834,0.442347,-21.2486,-2.07558,-0.387653,-27.3272,-2.62844,-0.639188,-18.2109,-1.79,-0.288035,-23.3057,-4.52424,-0.932924,-30.004,-5.71127,-1.53183,-19.9653,-3.90667,-0.687562,8.53774e-07,-8.53774e-07,0.0,-43.4064,-9.47203,23.5169,-17.9608,-1.46223,9.23303,7.04363e-06,-5.24791e-14,0.0,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,5.27973,0.0243093,0.526374,8.30639,2.48165,-0.181308,10.684,3.18338,-0.296075,7.11858,2.12911,-0.137056,9.71615,1.9332,-0.163129,12.4953,2.47775,-0.271242,8.32729,1.65914,0.111906,11.089,-1.10185,0.104678,14.2584,-1.41088,0.176939,9.50451,-0.946012,0.0884693,12.1478,-2.40997,0.256409,15.6245,-3.08334,0.422435,10.4107,-2.06981,0.193827,1.30786,-3.50499,-0.982769,-20.8613,-13.7604,-0.920253,-118.567,-40.7685,-115.108,160.906,75.48,-157.758,0.0804276,4.15875,1.12046,0.519831,-18.1016,3.52117,34.2409,17.2337,13.4711,-4.3964,-7.11951,-2.04058,7.22721,16.309,0.872222,-6.15325,-24.4249,-19.7932,8.0,9.0,10.0
1.0,0.433329,1.7328,40.0505,2.39792,19.6435,15.5696,-43.7005,6.69214,-0.00142293,0.0,-1.84699,2.02617,-0.641632,-8.53774e-07,4.26887e-07,0.0,-5.97642e-06,-4.26888e-07,0.0,-23.1893,-0.717303,3.49507,12.4406,-0.689345,-6.31828,-8.53774e-07,-6.4033e-07,0.0,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-10.0801,-0.0884478,1.00326,-15.8851,4.6942,0.654913,-20.4533,5.98463,1.08136,-13.6077,4.03736,0.482949,-18.5691,3.64423,0.594788,-23.8952,4.63159,0.980377,-15.9107,3.13825,0.437006,-21.1786,-2.06906,-0.387653,-27.2372,-2.62045,-0.635504,-18.151,-1.78431,-0.288035,-23.2287,-4.51018,-0.927033,-29.9046,-5.69423,-1.52158,-19.8994,-3.89434,-0.682993,-5.97642e-06,-4.26888e-07,0.0,-43.2035,-9.37441,23.3972,-18.1025,-1.4766,9.24948,-5.76297e-06,-1.4941e-06,0.0,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,5.28091,0.0243202,0.526374,8.30826,2.4822,-0.181308,10.6864,3.18408,-0.298707,7.12018,2.12958,-0.131221,9.71833,1.93363,-0.158259,12.4981,2.47829,-0.271242,8.32916,1.65951,-0.125115,11.0915,-1.10209,0.104678,14.2616,-1.41119,0.172458,9.50665,-0.946223,0.0791294,12.1505,-2.4105,0.256409,15.628,-3.08401,0.426125,10.4131,-2.07027,0.193827,1.63763,-3.10273,-1.23288,-21.1408,-13.9956,-0.979578,-118.605,-40.5282,-115.453,161.774,75.3163,-159.643,-0.272446,4.13896,1.6404,0.526304,-18.0819,3.57413,34.2634,17.6265,12.8863,-4.3988,-7.11833,-2.05511,7.22278,15.9845,0.88381,-6.38215,-24.7315,-20.0626,8.0,9.0,10.0
1.0,0.466662,1.68035,39.7909,2.57107,19.647,15.7325,-43.7443,6.87161,-0.0011608,0.0,-1.89324,2.0209,-0.500458,-8.53774e-07,-8.53774e-07,0.0,-8.53774e-07,-8.53774e-07,0.0,-22.6445,-0.682652,3.40843,11.8769,-0.593448,-5.70065,4.59193e-14,1.4941e-06,0.0,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-10.0159,-0.087328,0.996216,-15.7836,4.66507,0.646493,-20.3221,5.94815,1.06752,-13.5208,4.01213,0.478062,-18.4506,3.62183,0.589501,-23.7424,4.60382,0.96671,-15.8092,3.11878,0.43341,-21.0436,-2.05649,-0.381548,-27.0635,-2.60503,-0.626823,-18.0354,-1.77333,-0.279765,-23.0802,-4.48304,-0.915136,-29.713,-5.6613,-1.50347,-19.7723,-3.87054,-0.674924,-8.53774e-07,-8.53774e-07,0.0,-43.1887,-9.28588,23.1898,-18.2976,-1.47793,9.15779,-4.26887e-07,-4.26887e-07,0.0395647,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,5.27395,0.0242561,0.526374,8.29729,2.47895,-0.185575,10.6723,3.17993,-0.296075,7.11078,2.12679,-0.131221,9.7055,1.9311,-0.163129,12.4816,2.47508,-0.271242,8.31816,1.65733,0.118694,11.0768,-1.10066,0.104678,14.2428,-1.40937,0.172458,9.4941,-0.944986,0.068528,12.1344,-2.40737,0.253338,15.6074,-3.08005,0.420579,10.3993,-2.06757,0.189746,1.79131,-2.74235,-1.34985,-21.2262,-14.2242,-1.02792,-118.996,-40.1772,-115.856,162.706,74.9247,-161.309,-0.484039,4.20229,2.09285,0.536462,-18.1507,3.63602,34.4537,17.8567,12.3758,-4.40701,-7.11423,-2.10887,7.17471,15.9719,0.977179,-6.52537,-26.0873,-20.5555,8.0,9.0,10.0
1.0,0.499995,1.66362,39.4122,2.69315,19.65,16.0284,-43.6404,7.26847,-0.000831954,0.0,-1.96727,2.01453,-0.331022,2.8625e-14,-8.53774e-07,0.0395647,2.8625e-14,-8.53774e-07,0.0395647,-22.2451,-0.684123,3.47845,11.4234,-0.504153,-5.0371,8.53774e-07,2.13443e-07,0.0,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-9.92571,-0.0857662,0.988328,-15.6408,4.62411,0.635504,-20.1378,5.89682,1.04828,-13.3987,3.97667,0.468136,-18.284,3.59034,0.576071,-23.5277,4.56473,0.950379,-15.6665,3.09141,0.426125,-20.854,-2.0388,-0.375344,-26.8195,-2.58332,-0.616753,-17.8728,-1.75789,-0.276953,-22.8715,-4.44485,-0.89961,-29.4437,-5.61491,-1.47668,-19.5937,-3.83706,-0.663226,2.8625e-14,-8.53774e-07,0.0395647,-43.4088,-9.213,22.8868,-18.5123,-1.46457,8.96882,3.41509e-06,-2.54444e-14,0.0,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,5.2577,0.024107,0.523392,8.27169,2.47136,-0.176939,10.6393,3.17025,-0.296075,7.08886,2.12027,-0.131221,9.67558,1.92521,-0.167859,12.4431,2.46757,-0.271242,8.29252,1.65226,0.118694,11.0427,-1.09731,0.111906,14.1989,-1.40512,0.172458,9.46485,-0.942101,0.0791294,12.097,-2.40006,0.256409,15.5592,-3.07079,0.422435,10.3673,-2.06127,0.185575,1.72792,-2.47076,-1.30444,-21.0999,-14.4403,-1.06164,-119.674,-39.7264,-116.318,163.643,74.3375,-162.738,-0.605175,4.33063,2.45848,0.550214,-18.2915,3.7068,34.8409,17.8625,11.977,-4.42151,-7.10702,-2.20432,7.02114,16.3321,1.16094,-6.57569,-28.3493,-21.2356,8.0,9.0,10.0
1.0,0.533328,1.60031,38.9802,2.70878,19.6059,16.4156,-43.3548,7.87255,-0.000446273,0.0,-2.06426,2.00742,-0.153233,-8.53774e-07,-2.13443e-06,0.0,-8.53774e-07,-2.13443e-06,0.0,-22.086,-0.714188,3.65898,11.1419,-0.43576,-4.46514,-8.53774e-07,-1.92099e-06,0.0,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-9.82747,-0.0840809,0.978779,-15.4853,4.57947,0.621808,-19.9371,5.84085,1.02716,-13.2656,3.93801,0.4597,-18.1025,3.556,0.565097,-23.2939,4.52208,0.932085,-15.5112,3.06156,0.414958,-20.6474,-2.0195,-0.366908,-26.5536,-2.55962,-0.603929,-17.6958,-1.74105,-0.268341,-22.6443,-4.40318,-0.882037,-29.1505,-5.56425,-1.44831,-19.3992,-3.80056,-0.650115,-8.53774e-07,-2.13443e-06,0.0,-43.8404,-9.15853,22.5138,-18.6837,-1.43839,8.727,1.59028e-15,-2.13443e-07,0.0,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,5.23423,0.0238924,0.523392,8.23473,2.46041,-0.181308,10.5917,3.15626,-0.29342,7.05719,2.11085,-0.125115,9.63236,1.91669,-0.163129,12.3875,2.45673,-0.265408,8.25549,1.64494,0.118694,10.9934,-1.09247,0.0969133,14.1355,-1.39897,0.176939,9.4226,-0.937934,0.0791294,12.043,-2.38951,0.253338,15.4896,-3.05742,0.414958,10.3209,-2.05217,0.181308,1.46083,-2.30058,-1.10286,-20.7729,-14.6506,-1.08497,-120.409,-39.2864,-116.785,164.609,73.5402,-164.036,-0.738812,4.30009,2.69685,0.565749,-18.4614,3.78641,35.4761,17.6236,11.7561,-4.43969,-7.09791,-2.32259,6.64796,17.0692,1.44182,-6.54497,-30.7122,-21.8991,8.0,9.0,10.0
1.0,0.5666610000000001,1.37807,38.597,2.58067,19.4261,16.802,-42.8493,8.63354,-0.00017268,0.068528,-2.16932,2.00037,0.0,-0.0,0.0,0.0,-3.41509e-06,-4.26887e-06,0.0,-22.2756,-0.75677,3.84285,11.1161,-0.408831,-4.19913,-1.35174e-14,4.26887e-07,0.0,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-9.75366,-0.0828256,0.969943,-15.3685,4.5459,0.612934,-19.7863,5.79874,1.01258,-13.1657,3.90896,0.451107,-17.9662,3.53017,0.55953,-23.1182,4.48998,0.918551,-15.3944,3.03912,0.413068,-20.4922,-2.00499,-0.362616,-26.3539,-2.54178,-0.594788,-17.5628,-1.72838,-0.268341,-22.4735,-4.37183,-0.869525,-28.9301,-5.52609,-1.42653,-19.2531,-3.7731,-0.640411,-3.41509e-06,-4.26887e-06,0.0,-44.375,-9.12425,22.14,-18.7207,-1.40575,8.51269,1.28066e-05,-1.4941e-06,0.0395647,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,5.20953,0.0236676,0.518886,8.19581,2.44888,-0.176939,10.5417,3.14153,-0.29074,7.02385,2.10094,-0.131221,9.58686,1.90773,-0.158259,12.3289,2.44531,-0.265408,8.2165,1.63723,0.111906,10.9415,-1.08738,0.104678,14.0687,-1.3925,0.176939,9.37812,-0.933547,0.0791294,11.9861,-2.3784,0.250229,15.4164,-3.04334,0.411168,10.2722,-2.04259,0.181308,1.06787,-2.20529,-0.805995,-20.2901,-14.8679,-1.10002,-120.808,-39.0339,-117.094,165.627,72.5442,-165.359,-0.985146,3.78002,2.77975,0.579307,-18.5842,3.86823,37.1221,13.7492,11.7429,-4.42421,0.0480075,-1.88755,6.07823,14.4646,1.79967,-6.50945,-31.2977,-22.1254,8.0,9.0,10.0
1.0,0.5999940000000001,1.00107,38.4143,2.35324,18.9885,17.0499,-42.0744,9.46572,0.000217563,0.0,-2.26001,1.99576,0.0559529,-0.0,0.0,0.0,-0.0,0.0,0.0,-22.9297,-0.788485,3.88579,11.4485,-0.453184,-4.51847,8.53774e-07,-1.4941e-06,0.0,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-9.74782,-0.0827267,0.969136,-15.3593,4.54325,0.612934,-19.7744,5.79541,1.01103,-13.1578,3.90666,0.451107,-17.9554,3.52813,0.556725,-23.1043,4.48744,0.917698,-15.3852,3.03735,0.40926,-20.4799,-2.00384,-0.358274,-26.3381,-2.54036,-0.594788,-17.5523,-1.72738,-0.265408,-22.46,-4.36935,-0.867723,-28.9127,-5.52307,-1.42489,-19.2415,-3.77092,-0.639188,-0.0,0.0,0.0,-44.821,-9.11265,21.8745,-18.5192,-1.37712,8.43215,1.06722e-06,-2.13443e-06,0.0,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,5.19383,0.0235252,0.517376,8.17108,2.44154,-0.172458,10.5098,3.13217,-0.29074,7.00266,2.09464,-0.137056,9.55794,1.90204,-0.158259,12.2917,2.43806,-0.262442,8.19172,1.63233,0.118694,10.9085,-1.08414,0.104678,14.0263,-1.38839,0.167859,9.34984,-0.930758,0.068528,11.9499,-2.37133,0.247081,15.3698,-3.03439,0.411168,10.2412,-2.03649,0.176939,0.68364,-2.12875,-0.515861,-19.7248,-15.1007,-1.11064,-120.324,-39.116,-116.857,166.534,71.639,-166.697,-1.35112,2.65615,2.78622,0.585786,-18.5553,3.93981,38.2698,12.9271,12.3568,-4.4374,0.517861,-1.93586,5.19014,15.5265,2.08009,-6.26415,-30.6046,-21.7852,8.0,9.0,10.0
1.0,0.6333270000000002,0.757664,38.6575,2.18827,18.1723,16.9938,-40.9765,10.2453,0.000306787,0.0,-2.30879,1.99841,0.0,-2.56132e-06,1.28066e-06,0.0,-2.56132e-06,1.28066e-06,0.0,-24.1609,-0.779855,3.64204,12.2218,-0.614665,-5.73652,-8.53773e-07,3.20165e-06,0.0395647,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-9.85711,-0.0845877,0.981175,-15.5322,4.59295,0.625573,-19.9977,5.85774,1.03324,-13.3058,3.94968,0.4614,-18.1573,3.56636,0.570611,-23.3644,4.53495,0.937944,-15.558,3.07057,0.420579,-20.7097,-2.02533,-0.369035,-26.6339,-2.56678,-0.609091,-17.7492,-1.74613,-0.276953,-22.7128,-4.41576,-0.887345,-29.2389,-5.57955,-1.45586,-19.4579,-3.81158,-0.653717,-2.56132e-06,1.28066e-06,0.0,-44.9281,-9.12377,21.8441,-17.9819,-1.36111,8.58663,-0.0,0.0,0.0,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,5.20071,0.0235876,0.518886,8.18192,2.44476,-0.176939,10.5238,3.13627,-0.288035,7.01195,2.0974,-0.125115,9.57062,1.90453,-0.163129,12.308,2.44124,-0.265408,8.20259,1.63448,-0.125115,10.923,-1.08556,0.104678,14.0449,-1.39019,0.176939,9.36224,-0.931981,0.068528,11.9657,-2.37443,0.250229,15.3902,-3.03832,0.40926,10.2548,-2.03916,0.181308,0.466505,-2.00469,-0.353877,-19.1573,-15.3416,-1.11906,-118.302,-39.515,-115.365,166.821,71.726,-167.647,-1.66321,1.45653,2.96585,0.57358,-18.468,3.98957,38.983,13.2299,13.8155,-4.43373,-1.63973,-2.0718,4.32511,18.149,2.18542,-5.66617,-29.0491,-20.7658,8.0,9.0,10.0
1.0,0.6666600000000003,1.255,39.6312,2.31529,16.9167,16.4784,-39.5365,10.7958,-0.00105593,0.0,-2.28383,2.0151,-0.268341,2.13443e-06,3.97569e-15,0.0,4.26887e-06,5.54953e-06,0.0,-26.0623,-0.698845,3.01843,13.4149,-0.961462,-8.16184,5.40694e-14,-1.70755e-06,0.0395647,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-10.1278,-0.0892857,1.00793,-15.9608,4.71586,0.660861,-20.5509,6.01177,1.09073,-13.6724,4.05612,0.486179,-18.6573,3.66088,0.602632,-24.0089,4.65224,0.988328,-15.9862,3.15274,0.442347,-21.279,-2.07841,-0.389667,-27.3664,-2.63191,-0.640411,-18.2371,-1.79248,-0.29074,-23.3392,-4.53036,-0.936274,-30.0472,-5.71869,-1.53643,-19.994,-3.91204,-0.690968,4.26887e-06,5.54953e-06,0.0,-44.4331,-9.14069,22.1477,-17.0485,-1.35643,9.0315,2.13443e-07,2.13443e-07,0.0,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,5.24258,0.0239687,0.521894,8.24788,2.46431,-0.172458,10.6087,3.16124,-0.296075,7.06846,2.1142,-0.137056,9.64774,1.91972,-0.163129,12.4073,2.46059,-0.268341,8.26867,1.64754,0.111906,11.0109,-1.09419,0.0969133,14.158,-1.40116,0.172458,9.43763,-0.939417,0.0791294,12.0622,-2.39327,0.256409,15.5144,-3.06218,0.414958,10.3374,-2.05541,0.185575,0.54319,-1.78962,-0.407344,-18.6189,-15.5499,-1.12186,-114.321,-39.9227,-111.872,165.472,74.0776,-167.158,-1.6328,1.35185,3.6261,0.561691,-17.5027,3.99349,40.0164,9.66976,15.9893,-4.39121,3.97999,-1.30684,4.10993,17.0381,1.78613,-4.79681,-26.751,-19.075,8.0,9.0,10.0
1.0,0.6999930000000003,3.20796,41.6511,2.89522,15.2854,15.4192,-37.8298,10.8849,-0.00282918,0.0395647,-2.14809,2.04931,-0.941276,-8.53774e-07,3.18055e-15,0.0,-8.53774e-07,3.18055e-15,0.0,-28.6995,-0.522063,2.04135,14.8017,-1.57041,-12.0463,-9.93923e-17,-2.13443e-07,0.0,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-10.6077,-0.0979233,1.05498,-16.7207,4.9331,0.724154,-21.5324,6.28342,1.19614,-14.3227,4.2444,0.533757,-19.544,3.82774,0.660861,-25.1519,4.85869,1.08425,-16.7454,3.29796,0.482949,-22.2883,-2.172,-0.427958,-28.6651,-2.74631,-0.703318,-19.1019,-1.87433,-0.316518,-24.4501,-4.73216,-1.02487,-31.481,-5.96254,-1.68233,-20.9446,-4.08929,-0.756918,-8.53774e-07,3.18055e-15,0.0,-43.1409,-9.12033,22.8127,-15.7215,-1.34693,9.73294,1.92099e-06,-3.41509e-06,0.0,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,5.32272,0.0247065,0.530816,8.37412,2.50171,-0.176939,10.7712,3.20899,-0.303902,7.1766,2.14635,-0.137056,9.79532,1.94878,-0.163129,12.5971,2.4976,-0.274112,8.39513,1.67255,0.118694,11.1793,-1.11071,0.104678,14.3745,-1.42213,0.176939,9.58192,-0.953644,0.0884693,12.2468,-2.42929,0.256409,15.752,-3.10781,0.4316,10.4956,-2.08647,0.189746,0.940349,-1.48908,-0.71436,-18.0215,-15.6445,-1.10144,-108.014,-39.8881,-105.912,156.762,80.3988,-159.288,-1.21802,4.01618,4.83049,0.530164,-16.2763,3.95271,40.8542,3.29572,18.437,-4.39567,15.1739,0.420579,4.51212,13.3962,0.791295,-3.95854,-24.5231,-17.1362,8.0,9.0,10.0
1.0,0.7333260000000004,7.05735,44.8814,3.88672,13.4808,13.8811,-36.0447,10.2933,-0.00543012,0.0,-1.88292,2.0963,-2.03597,-0.0,0.0,0.0,-0.0,0.0,0.0,-32.0231,-7.22755,0.905679,13.6313,-2.3357,-19.3587,-8.53774e-07,-1.28066e-06,0.0,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-11.3183,-0.111439,1.12464,-17.8471,5.25318,0.825189,-22.9876,6.6823,1.36025,-15.2861,4.5222,0.607805,-20.8576,4.07313,0.750688,-26.8458,5.16085,1.23224,-17.87,3.51193,0.549651,-23.7831,-2.30935,-0.486179,-30.5888,-2.91311,-0.797208,-20.3826,-1.99474,-0.360452,-26.0963,-5.02771,-1.16632,-33.6065,-6.31677,-1.90899,-22.353,-4.34968,-0.859567,-0.0,0.0,0.0,-41.0279,-9.01281,23.79,-14.0887,-1.31024,10.5738,-1.70755e-06,2.13443e-07,0.0,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,5.43647,0.025773,0.541039,8.55332,2.55478,-0.189746,11.0019,3.27674,-0.316518,7.33012,2.19197,-0.142652,10.0048,1.99001,-0.172458,12.8667,2.55008,-0.29074,8.57465,1.70803,-0.137056,11.4183,-1.13413,0.118694,14.6819,-1.45186,0.189746,9.78674,-0.973828,0.0884693,12.5089,-2.48039,0.274112,16.0893,-3.17249,0.447624,10.7201,-2.13055,0.201741,1.54743,-1.1507,-1.17635,-17.1344,-15.5322,-1.02792,-98.8752,-41.0453,-100.061,147.048,86.3276,-150.419,-1.04189,3.27419,4.58042,0.636134,-9.86467,3.81914,40.3225,-3.61245,19.5038,-4.53113,26.9831,2.63906,4.26135,9.87195,-0.492577,-3.6982,-24.5609,-15.9829,8.0,9.0,10.0
